symbol,code,name,current,percent,high52w,low52w,marketcapital,amount,volume,pe_ttm
SZ300482,SZ300482,万孚生物,20.68,-2.64,25.9901,18.9037,9679993623.0,136952279.16,6587302,37.312
SZ300483,SZ300483,首华燃气,15.33,-3.22,18.96,6.68,4165963725.0,332358106.67,21487634,
SZ300484,SZ300484,蓝海华腾,18.63,-6.43,27.6546,14.4924,3859463457.0,134212608.76,7035133,71.364
SZ300485,SZ300485,赛升药业,11.37,-6.73,17.49,6.31,5476546968.0,181595578.0,15633400,67.441
SZ300486,SZ300486,东杰智能,21.11,-2.36,28.9,5.02,10072614039.0,295839211.74,13944997,
SZ300487,SZ300487,蓝晓科技,51.46,-7.58,59.813,40.3912,26124471210.0,459425644.08,8802163,31.007
SZ300488,SZ300488,恒锋工具,30.2,-4.16,55.7256,22.4612,5229036138.0,56477889.43,1846899,35.623
SZ300489,SZ300489,光智科技,39.2,-3.57,75.9,37.82,5396775132.0,63055329.92,1582833,188.911
SZ300490,SZ300490,华自科技,10.9,-9.17,14.65,6.29,4345510347.0,437140578.0,38889300,
SZ300491,SZ300491,通合科技,24.6,-5.24,41.4,13.5618,4311621065.0,174372733.0,6951900,183.624
SZ300492,SZ300492,华图山鼎,66.06,0.05,81.45,44.8977,12992750691.0,104994206.8,1595120,75.241
SZ300493,SZ300493,润欣科技,18.54,-4.92,35.4421,13.4081,9503141371.0,291186419.13,15378632,209.72
SZ300494,SZ300494,盛天网络,12.01,-0.91,16.29,9.51,5891026013.0,191711129.52,15838591,
SZ300496,SZ300496,中科创达,61.22,-2.67,82.29,45.3619,28185381533.0,680390625.64,11009607,58.17
SZ300497,SZ300497,富祥药业,15.6,-14.29,22.63,6.64,8402923370.0,2055320301.9,125591985,
SZ300498,SZ300498,温氏股份,17.36,-0.34,19.8764,15.1078,115512175168.0,650352726.73,37303306,14.343
SZ300499,SZ300499,高澜股份,25.38,-4.87,36.19,13.26,7747208554.0,629646107.3,24137234,4959.818
SZ300500,SZ300500,启迪设计,14.98,5.57,16.86,8.5593,2606143538.0,282405596.82,18932608,
SZ300501,SZ300501,海顺新材,15.91,-6.85,20.0,11.7559,3079189182.0,107269179.57,6563255,70.732
SZ300502,SZ300502,新易盛,300.0,-8.46,433.33,46.6976,298191705600.0,13407170909.27,43700371,39.659
SZ300503,SZ300503,昊志机电,26.33,-1.97,36.88,16.3715,8115611249.0,271747387.5,10241870,65.637
SZ300504,SZ300504,天邑股份,13.6,-4.49,21.2,11.61,3685934288.0,62045708.12,4506148,
SZ300505,SZ300505,川金诺,21.57,-8.33,25.92,12.9265,5928892471.0,545236251.71,24663373,16.023
SZ300506,SZ300506,*ST名家,4.54,-4.42,5.78,2.55,3158008423.0,73622688.1,16110840,
SZ300507,SZ300507,苏奥传感,8.47,-3.64,10.63,5.5373,6781479302.0,175947000.56,20517865,59.594
SZ300508,SZ300508,维宏股份,32.39,-4.45,40.4573,23.6208,3523880739.0,111795082.6,3399060,40.476
SZ300509,SZ300509,新美星,10.41,-3.7,12.07,5.6976,3085524000.0,65651881.03,6229229,31.641
SZ300510,SZ300510,金冠股份,4.15,-6.11,6.33,3.34,3422466405.0,171806704.5,40674910,
SZ300511,SZ300511,雪榕生物,6.82,-4.48,8.5,3.07,4370576649.0,153877360.65,22169774,
SZ300512,SZ300512,中亚股份,9.24,-2.53,11.95,5.7208,3781353345.0,82019493.0,8734200,110.334
SZ300513,SZ300513,恒实科技,9.56,-5.06,11.11,6.39,2998887442.0,116022655.12,11898700,
SZ300514,SZ300514,友讯达,13.15,-6.74,16.6494,11.9316,2630000000.0,112974942.0,8387600,23.053
SZ300515,SZ300515,三德科技,19.18,-3.62,28.1,10.2912,3946371310.0,51955844.0,2668400,21.885
SZ300516,SZ300516,久之洋,48.6,15.63,50.44,27.2046,8748000000.0,1318437434.69,27277160,268.562
SZ300517,SZ300517,海波重科,12.23,-6.78,14.1,7.4535,2451046074.0,146347121.05,11665580,
SZ300518,SZ300518,新迅达,15.29,-8.22,17.56,7.6,3049002997.0,211305687.53,13470686,
SZ300519,SZ300519,新光药业,15.23,-6.05,20.36,10.9022,2436800000.0,61280365.0,3937900,42.055
SZ300520,SZ300520,科大国创,34.2,-6.28,48.6,18.31,9987460816.0,1329191454.8,38172699,
SZ300521,SZ300521,爱司凯,29.18,-5.38,34.48,16.1692,4369121400.0,176571639.0,5935100,
SZ300522,SZ300522,世名科技,12.9,-1.98,18.12,11.1469,4159624440.0,121337840.01,9214659,809.707
SZ300523,SZ300523,辰安科技,24.79,0.81,27.44,16.7,5767087046.0,170775166.9,6914480,
SZ300525,SZ300525,博思软件,14.03,-0.28,22.2666,12.9988,10641102296.0,502691041.19,35702274,38.716
SZ300527,SZ300527,ST应急,8.78,-0.68,13.1469,6.3285,8927243866.0,568106833.17,63879696,768.558
SZ300528,SZ300528,幸福蓝海,20.8,-1.65,33.6,6.58,7750247523.0,408123679.0,19130660,
SZ300529,SZ300529,健帆生物,19.96,-1.58,30.3961,19.8,15940161289.0,111953292.52,5584740,33.085
SZ300530,SZ300530,领湃科技,28.8,-7.96,54.0,15.01,4952198995.0,137134975.0,4664900,
SZ300531,SZ300531,优博讯,16.78,-3.67,25.4891,10.2555,5387705033.0,114330970.0,6742000,
SZ300532,SZ300532,今天国际,11.73,-3.22,14.2839,9.5291,5317491529.0,87434598.56,7383897,23.582
SZ300533,SZ300533,冰川网络,33.5,-1.53,44.8488,16.8963,7854475995.0,224928622.05,6645287,10.885
SZ300534,SZ300534,陇神戎发,9.64,-5.95,12.8729,7.6296,2924245800.0,125742100.95,12774200,105.067
SZ300535,SZ300535,达威股份,18.79,-7.62,23.81,11.69,2010903226.0,66827753.02,3469435,
SZ300536,SZ300536,农尚环境,8.11,-3.91,11.9,5.25,2378566759.0,51708035.0,6321200,
SZ300537,SZ300537,广信材料,22.99,0.0,31.25,14.44,4777471918.0,169624492.0,7362242,
SZ300538,SZ300538,同益股份,19.34,0.42,20.71,11.66,3518305202.0,752998280.37,38779709,
SZ300539,SZ300539,横河精密,40.5,-4.37,60.7,9.2673,10858076811.0,223497066.64,5446142,211.856
SZ300540,SZ300540,蜀道装备,17.29,-4.42,21.5,13.2778,3969077012.0,71713427.2,4080901,57.848
SZ300541,SZ300541,先进数通,14.4,-3.49,18.47,10.067,6192640685.0,214788869.19,14731268,67.407
SZ300542,SZ300542,新晨科技,17.8,-3.05,27.75,13.82,5314366202.0,130800804.0,7266300,
SZ300543,SZ300543,朗科智能,10.39,-4.24,15.815,8.0016,3183198160.0,87352241.49,8273593,88.566
SZ300545,SZ300545,联得装备,27.55,-4.37,41.38,23.216,5109460909.0,137768630.97,4954300,35.341
SZ300546,SZ300546,雄帝科技,23.16,-3.38,39.97,13.3059,4322413124.0,99958669.4,4271200,117.485
SZ300547,SZ300547,川环科技,33.3,-5.42,58.58,17.8206,7222975594.0,293162435.4,8676620,37.579
SZ300548,SZ300548,长芯博创,104.52,-2.69,160.04,21.53,30426605861.0,3201316044.42,31226117,106.932
SZ300549,SZ300549,优德精密,18.63,-4.71,24.0,13.4816,2484124200.0,64631409.0,3417500,255.813
SZ300550,SZ300550,和仁科技,13.52,-2.73,16.4093,10.2808,3549813106.0,69901792.6,5097860,69.183
SZ300551,SZ300551,古鳌科技,13.28,-4.05,15.65,7.09,4516034502.0,205998497.75,15266625,
SZ300552,SZ300552,万集科技,24.28,-3.5,43.13,21.64,5174871959.0,82291560.3,3331454,
SZ300553,SZ300553,集智股份,32.57,-4.85,46.08,18.2011,3615783694.0,68342032.22,2075748,97.06
SZ300554,SZ300554,三超新材,22.95,-3.81,30.97,15.5,2621155692.0,134937319.34,5801334,
SZ300555,SZ300555,ST路通,11.61,-2.44,12.83,7.11,2322000000.0,34512854.0,2945500,
SZ300556,SZ300556,丝路视觉,20.72,-2.03,29.6,14.51,2518816295.0,149323607.0,7137100,
SZ300557,SZ300557,理工光科,27.08,-2.76,34.23,19.2057,3273102136.0,87291314.04,3195017,69.485
SZ300558,SZ300558,贝达药业,48.6,-2.99,79.8,46.9483,20447664770.0,270193909.16,5501880,67.423
SZ300559,SZ300559,佳发教育,11.52,-1.96,17.24,8.6873,4602407812.0,102566653.8,8837460,132.444
SZ300560,SZ300560,中富通,17.22,-12.81,24.76,9.63,3956185171.0,983243819.56,55295317,
SZ300561,SZ300561,*ST汇科,14.06,-5.32,68.3675,10.83,4613198129.0,100850381.5,7019129,
SZ300562,SZ300562,乐心医疗,13.22,-4.55,18.746,10.7961,2889719981.0,87398456.0,6514200,37.765
SZ300563,SZ300563,神宇股份,34.5,-4.91,72.5471,27.5319,6190353147.0,185092538.95,5288282,94.525
SZ300564,SZ300564,筑博设计,15.44,-4.16,25.03,9.4742,2490706688.0,48885937.6,3129420,170.477
SZ300565,SZ300565,科信技术,11.4,-5.79,15.89,8.58,2846632577.0,116513974.5,10014450,
SZ300566,SZ300566,激智科技,17.49,-3.95,23.248,14.4435,4612839710.0,92183175.63,5221232,24.552
SZ300567,SZ300567,精测电子,64.32,-3.73,84.48,54.64,17993209463.0,378884989.95,5814865,
SZ300568,SZ300568,星源材质,15.0,-12.13,18.72,7.9761,20221862085.0,2636907188.08,168832036,156.923
SZ300569,SZ300569,天能重工,5.89,-4.23,7.15,3.8744,6023765552.0,184779955.36,30879714,
SZ300570,SZ300570,太辰光,87.0,-4.53,147.66,54.2117,19760037429.0,967495873.55,11014371,52.583
SZ300571,SZ300571,平治信息,28.9,-2.17,42.8,21.62,4032367697.0,124646121.0,4283400,
SZ300572,SZ300572,安车检测,26.96,-4.67,36.79,14.28,6173538372.0,176210247.48,6453400,
SZ300573,SZ300573,兴齐眼药,68.22,-4.12,85.65,45.3815,16811422332.0,707609245.32,10238978,26.016
SZ300575,SZ300575,中旗股份,6.0,-6.98,8.49,5.2858,2861954400.0,139486535.6,22691824,
SZ300576,SZ300576,容大感光,35.4,-0.23,45.5497,29.984,12969412049.0,385157549.38,10745969,111.787
SZ300577,SZ300577,开润股份,23.49,-4.43,30.4951,14.9573,5632730546.0,47495343.94,1996903,16.66
SZ300578,SZ300578,会畅通讯,18.91,1.23,24.95,14.35,3749280783.0,256215852.95,13577016,225.312
SZ300579,SZ300579,数字认证,30.43,-3.7,43.21,22.7577,8216100000.0,132572103.41,4288720,
SZ300580,SZ300580,贝斯特,23.14,-1.11,38.9354,18.0374,11582585036.0,160614237.06,6935398,38.591
SZ300581,SZ300581,晨曦航空,18.12,3.96,25.77,7.79,9967984974.0,1404657797.6,79169237,
SZ300582,SZ300582,英飞特,13.25,-5.02,18.78,8.9808,3955608466.0,93898018.82,7004474,
SZ300583,SZ300583,赛托生物,14.61,-4.88,27.1154,14.23,2771548061.0,55870868.4,3772334,
SZ300584,SZ300584,海辰药业,55.22,-6.93,81.88,15.4947,6626400000.0,460509023.0,8143000,147.978
SZ300585,SZ300585,奥联电子,19.07,-4.07,23.6,10.34,3263088887.0,171955160.0,8837100,
SZ300586,SZ300586,美联新材,9.8,-7.37,14.64,7.15,6969923121.0,167854682.92,16705797,
SZ300587,SZ300587,天铁科技,7.05,-5.24,9.59,3.8064,9152795019.0,194964123.35,27321726,
SZ300588,SZ300588,熙菱信息,26.89,-1.97,31.39,9.31,5148655997.0,300279162.0,11029500,
SZ300589,SZ300589,江龙船艇,22.42,14.5,23.37,10.0936,8467316470.0,2680276825.41,127708455,
SZ300590,SZ300590,移为通信,11.7,-3.31,17.6441,10.0249,5381035195.0,93023224.7,7876630,62.358
SZ300591,SZ300591,万里马,9.45,-8.7,15.69,3.42,3833617193.0,533310300.4,54992670,
SZ300592,SZ300592,华凯易佰,11.58,4.14,17.6914,9.3484,4682505811.0,412742827.88,35833396,154.616
SZ300593,SZ300593,新雷能,20.82,-6.55,27.89,9.9,11294818125.0,444354858.74,21065837,
SZ300594,SZ300594,朗进科技,17.37,-5.55,21.28,13.03,1595841827.0,60210466.0,3404500,
SZ300595,SZ300595,欧普康视,15.71,-3.86,20.4836,13.3546,14064992122.0,172681768.38,10826890,28.605
SZ300596,SZ300596,利安隆,36.82,-3.49,43.49,23.5117,8454596139.0,128993575.18,3451509,16.757
SZ300597,SZ300597,吉大通信,9.25,-4.44,10.69,6.8672,2521272778.0,102730411.0,10968600,
SZ300598,SZ300598,诚迈科技,58.2,-4.86,65.98,37.6,12628337326.0,1310962863.42,22054445,
SZ300599,SZ300599,雄塑科技,7.18,-5.65,9.49,5.7,2571384651.0,59756045.0,8140800,
SZ300600,SZ300600,国瑞科技,17.34,5.15,23.87,6.54,5102025883.0,736226613.53,43053209,
SZ300601,SZ300601,康泰生物,16.11,-4.45,21.12,13.019,17993730008.0,265633791.42,16249741,
SZ300602,SZ300602,飞荣达,26.52,-5.39,38.2,15.5607,15431018190.0,477010467.27,17762078,44.779
SZ300603,SZ300603,立昂技术,10.01,-4.03,15.95,8.19,4652630292.0,124231883.0,12234775,
SZ300604,SZ300604,长川科技,73.6,-4.85,107.66,35.4309,46692032390.0,1574227820.64,21027265,48.314
SZ300605,SZ300605,恒锋信息,18.69,3.83,20.04,9.88,3076063204.0,755756838.4,40305975,
SZ300606,SZ300606,金太阳,21.18,-4.59,27.8,13.6834,2930206955.0,94042772.0,4387700,
SZ300607,SZ300607,拓斯达,28.18,-1.5,43.5,21.6,13441082570.0,361326507.74,12767415,
SZ300608,SZ300608,思特奇,12.17,-1.3,15.8,9.0,4031179445.0,181214676.22,14730440,
SZ300609,SZ300609,汇纳科技,40.48,-4.08,63.3,20.61,4862230386.0,267575232.0,6446500,
SZ300610,SZ300610,晨化股份,11.37,-7.26,13.74,7.8887,2444640733.0,145128080.0,12465000,34.913
SZ300611,SZ300611,美力科技,25.28,-4.02,37.33,9.3791,5335967910.0,260088365.0,10194300,36.574
SZ300612,SZ300612,宣亚国际,20.26,-1.41,22.75,10.83,3656008089.0,1260101444.52,62914493,
SZ300613,SZ300613,富瀚微,42.36,-4.31,75.3048,42.36,9849287237.0,144109171.56,3352921,63.952
SZ300614,SZ300614,百川畅银,13.6,0.44,,,2181926581.0,59238412.1,4483150,
SZ300615,SZ300615,欣天科技,13.03,-4.33,19.7479,9.0125,2517776476.0,58245636.4,4406744,182.332
SZ300616,SZ300616,尚品宅配,13.67,-3.94,15.52,9.4276,3069133447.0,99183248.0,7186500,
SZ300617,SZ300617,安靠智电,30.66,-4.22,44.74,23.0992,5131262383.0,98352514.8,3166700,42.342
SZ300618,SZ300618,寒锐钴业,43.07,-10.98,58.88,27.3589,13338653709.0,925949482.01,20921637,48.898
SZ300619,SZ300619,金银河,41.99,-7.69,50.6,15.4615,7306245639.0,757475782.27,17720961,
SZ300620,SZ300620,光库科技,110.5,1.09,144.23,33.35,27534450223.0,2944344499.31,26784161,217.693
SZ300621,SZ300621,维业股份,8.93,-5.6,12.1262,6.6924,1857946331.0,70789259.0,7777700,
SZ300622,SZ300622,博士眼镜,28.19,-5.47,47.4672,24.7,6423208770.0,273451642.28,9530681,59.488
SZ300623,SZ300623,捷捷微电,26.55,-3.17,39.7796,24.616,22091721849.0,242837907.37,9031888,45.332
SZ300624,SZ300624,万兴科技,77.14,6.18,95.0,47.72,14913964033.0,2960937126.81,38421768,
SZ300625,SZ300625,三雄极光,11.89,-4.96,13.6202,9.3596,3321245590.0,37053742.28,3073064,
SZ300626,SZ300626,华瑞股份,14.69,-2.2,15.88,7.11,2644200000.0,334706181.09,22308281,
SZ300627,SZ300627,华测导航,31.79,0.13,38.79,24.5364,25000862367.0,334706845.34,10520235,36.428
SZ300628,SZ300628,亿联网络,33.22,-1.6,41.9836,31.1145,42080800066.0,205297311.32,6135625,16.559
SZ300629,SZ300629,新劲刚,18.42,-3.46,25.3194,16.097,4631219470.0,111241157.48,5995661,246.659
SZ300631,SZ300631,久吾高科,30.07,-10.48,39.61,17.212,3760055760.0,482947460.17,15650380,46.277
SZ300632,SZ300632,光莆股份,13.58,-2.16,16.8542,8.9829,4144366400.0,262162075.75,18942702,167.775
SZ300633,SZ300633,开立医疗,27.52,-4.28,37.7811,25.9683,11908245386.0,154300249.77,5511992,177.94
SZ300634,SZ300634,彩讯股份,26.4,-0.11,35.6394,18.5253,11911967760.0,613343957.66,23296111,51.494
SZ300635,SZ300635,中达安,15.88,-5.76,17.64,7.71,2225327920.0,128533171.8,7948640,
SZ300636,SZ300636,同和药业,7.92,-4.92,9.48,6.3461,3326015840.0,75446488.68,9321184,35.191
SZ300637,SZ300637,扬帆新材,11.66,-2.75,18.18,7.32,2737186516.0,130417178.56,10997286,233.895
SZ300638,SZ300638,广和通,23.64,-3.11,43.8625,15.7822,21288617661.0,328855120.25,13779647,64.08
SZ300639,SZ300639,凯普生物,5.7,-4.36,7.24,4.6,3685053842.0,61330327.61,10589674,
SZ300640,SZ300640,德艺文创,7.04,-3.83,9.0767,4.2491,2189393726.0,150325700.0,20941750,181.389
SZ300641,SZ300641,正丹股份,19.2,-4.86,30.3576,19.03,10227500582.0,242006641.7,12530900,9.835
SZ300642,SZ300642,透景生命,18.88,-4.65,32.8,11.3886,3069058054.0,103052619.12,5390334,192.816
SZ300643,SZ300643,万通智控,19.35,-3.35,27.4,10.5473,4474756115.0,102243681.0,5196350,26.953
SZ300644,SZ300644,南京聚隆,30.99,-3.82,42.67,17.054,3428838904.0,93601216.2,2995520,26.582
SZ300645,SZ300645,正元智慧,18.13,-3.41,24.93,11.2544,2576389485.0,100475806.56,5466488,293.419
SZ300647,SZ300647,超频三,6.9,-7.75,8.42,4.28,3155515066.0,281262128.0,39621900,
SZ300648,SZ300648,星云股份,43.75,-7.01,62.8,19.66,7624811250.0,295105000.49,6595573,
SZ300649,SZ300649,杭州园林,15.44,-4.69,24.2,8.7825,2044512443.0,48119343.8,3060490,
SZ300650,SZ300650,太龙股份,16.41,-7.86,22.9656,10.2463,3582239428.0,280223835.51,16672631,65.61
SZ300651,SZ300651,金陵体育,20.95,-4.82,39.85,10.8479,2958342964.0,171023998.99,8018229,73.441
SZ300652,SZ300652,雷迪克,52.46,0.44,73.88,18.627,6997669407.0,173601285.6,3297150,42.456
SZ300653,SZ300653,正海生物,19.49,-4.46,23.95,18.646,3508200000.0,67194240.75,3393950,45.57
SZ300654,SZ300654,世纪天鸿,10.99,1.76,14.6105,8.3545,4023712123.0,525433758.46,47607595,107.971
SZ300655,SZ300655,晶瑞电材,15.08,-2.84,19.56,6.7202,16180458717.0,1579806614.1,101893323,
SZ300656,SZ300656,民德电子,21.14,-4.04,30.2,18.55,3617584022.0,54641865.36,2549303,
SZ300657,SZ300657,弘信电子,26.41,-4.1,47.61,18.63,12744297516.0,346683306.08,12959349,137.583
SZ300658,SZ300658,延江股份,9.81,-4.85,11.05,4.4519,3264415870.0,206435304.4,20623740,89.268
SZ300659,SZ300659,中孚信息,16.65,-4.8,21.56,11.86,4335533094.0,373975302.6,22044140,
SZ300660,SZ300660,江苏雷利,46.36,-0.09,65.8334,20.2185,20729250365.0,380072198.89,8184084,65.109
SZ300661,SZ300661,圣邦股份,63.7,-3.67,97.1682,55.1694,39369549629.0,761863187.8,11795279,70.481
SZ300662,SZ300662,科锐国际,26.88,-3.03,39.7791,18.9495,5290154930.0,133762630.88,4959300,18.252
SZ300663,SZ300663,科蓝软件,18.11,-1.04,23.18,12.51,8664739533.0,268997140.32,14869621,
SZ300664,SZ300664,鹏鹞环保,5.62,-5.55,6.6228,4.2842,4250160586.0,144098618.0,25140200,19.36
SZ300665,SZ300665,飞鹿股份,9.17,-4.48,12.85,5.14,2007732344.0,130817802.18,14131799,
SZ300666,SZ300666,江丰电子,81.56,-4.94,114.52,63.0303,21639554905.0,823335732.2,9886663,42.06
SZ300667,SZ300667,必创科技,15.22,-5.05,21.8,12.73,3114560514.0,106802933.25,6910100,
SZ300668,SZ300668,杰恩设计,18.3,-4.19,24.2,13.9,2202977296.0,53613957.0,2872000,
SZ300669,SZ300669,沪宁股份,25.56,-5.86,38.98,17.4437,4925553245.0,51991038.0,1987875,301.658
SZ300670,SZ300670,大烨智能,7.64,-5.09,9.68,4.73,2421272460.0,86915899.0,11166200,
SZ300671,SZ300671,富满微,32.73,-6.16,46.0,22.12,7164194748.0,210536896.68,6311220,
SZ300672,SZ300672,国科微,90.99,-12.3,114.87,53.9976,19757629745.0,1676029339.81,17777611,572.044
SZ300673,SZ300673,佩蒂股份,18.18,-1.41,20.6773,12.0593,4523735581.0,110780155.5,6078616,32.084
