symbol,code,name,current,chg,percent,last_close,open,high,low,volume,amount,marketcapital,pe_ttm,high52w,low52w,hasexist,stock_type,crawl_time
SZ300649,SZ300649,杭州园林,15.44,-0.76,-4.69,16.2,16.13,16.33,15.4,3060490,48119343.8,2044512443.0,0.0,24.2,8.7825,false,sza,2025-11-22 12:32:19
SZ300650,SZ300650,太龙股份,16.41,-1.4,-7.86,17.81,17.41,17.76,16.36,16672631,280223835.51,3582239428.0,65.61,22.9656,10.2463,false,sza,2025-11-22 12:32:19
SZ300651,SZ300651,金陵体育,20.95,-1.06,-4.82,22.01,21.85,22.13,20.93,8018229,171023998.99,2958342964.0,73.441,39.85,10.8479,false,sza,2025-11-22 12:32:19
SZ300652,SZ300652,雷迪克,52.46,0.23,0.44,52.23,51.4,54.08,51.08,3297150,173601285.6,6997669407.0,42.456,73.88,18.627,false,sza,2025-11-22 12:32:19
SZ300653,SZ300653,正海生物,19.49,-0.91,-4.46,20.4,20.3,20.5,19.48,3393950,67194240.75,3508200000.0,45.57,23.95,18.646,false,sza,2025-11-22 12:32:19
SZ300654,SZ300654,世纪天鸿,10.99,0.19,1.76,10.8,10.65,11.36,10.63,47607595,525433758.46,4023712123.0,107.971,14.6105,8.3545,false,sza,2025-11-22 12:32:19
SZ300655,SZ300655,晶瑞电材,15.08,-0.44,-2.84,15.52,15.13,15.9,15.01,101893323,1579806614.1,16180458717.0,0.0,19.56,6.7202,false,sza,2025-11-22 12:32:19
SZ300656,SZ300656,民德电子,21.14,-0.89,-4.04,22.03,21.89,21.99,21.01,2549303,54641865.36,3617584022.0,0.0,30.2,18.55,false,sza,2025-11-22 12:32:19
SZ300657,SZ300657,弘信电子,26.41,-1.13,-4.1,27.54,27.11,27.39,26.41,12959349,346683306.08,12744297516.0,137.583,47.61,18.63,false,sza,2025-11-22 12:32:19
SZ300658,SZ300658,延江股份,9.81,-0.5,-4.85,10.31,10.35,10.56,9.7,20623740,206435304.4,3264415870.0,89.268,11.05,4.4519,false,sza,2025-11-22 12:32:19
SZ300659,SZ300659,中孚信息,16.65,-0.84,-4.8,17.49,17.16,17.76,16.62,22044140,373975302.6,4335533094.0,0.0,21.56,11.86,false,sza,2025-11-22 12:32:19
SZ300660,SZ300660,江苏雷利,46.36,-0.04,-0.09,46.4,45.94,47.31,45.28,8184084,380072198.89,20729250365.0,65.109,65.8334,20.2185,false,sza,2025-11-22 12:32:19
SZ300661,SZ300661,圣邦股份,63.7,-2.43,-3.67,66.13,65.6,66.13,63.7,11795279,761863187.8,39369549629.0,70.481,97.1682,55.1694,false,sza,2025-11-22 12:32:19
SZ300662,SZ300662,科锐国际,26.88,-0.84,-3.03,27.72,27.47,27.85,26.29,4959300,133762630.88,5290154930.0,18.252,39.7791,18.9495,false,sza,2025-11-22 12:32:19
SZ300663,SZ300663,科蓝软件,18.11,-0.19,-1.04,18.3,17.86,18.43,17.76,14869621,268997140.32,8664739533.0,0.0,23.18,12.51,false,sza,2025-11-22 12:32:19
SZ300664,SZ300664,鹏鹞环保,5.62,-0.33,-5.55,5.95,5.89,5.93,5.61,25140200,144098618.0,4250160586.0,19.36,6.6228,4.2842,false,sza,2025-11-22 12:32:19
SZ300665,SZ300665,飞鹿股份,9.17,-0.43,-4.48,9.6,9.45,9.63,9.04,14131799,130817802.18,2007732344.0,0.0,12.85,5.14,false,sza,2025-11-22 12:32:19
SZ300666,SZ300666,江丰电子,81.56,-4.24,-4.94,85.8,84.05,85.7,81.46,9886663,823335732.2,21639554905.0,42.06,114.52,63.0303,false,sza,2025-11-22 12:32:19
SZ300667,SZ300667,必创科技,15.22,-0.81,-5.05,16.03,15.8,16.04,15.16,6910100,106802933.25,3114560514.0,0.0,21.8,12.73,false,sza,2025-11-22 12:32:19
SZ300668,SZ300668,杰恩设计,18.3,-0.8,-4.19,19.1,19.29,19.44,18.11,2872000,53613957.0,2202977296.0,0.0,24.2,13.9,false,sza,2025-11-22 12:32:19
SZ300669,SZ300669,沪宁股份,25.56,-1.59,-5.86,27.15,27.09,27.19,25.5,1987875,51991038.0,4925553245.0,301.658,38.98,17.4437,false,sza,2025-11-22 12:32:19
SZ300670,SZ300670,大烨智能,7.64,-0.41,-5.09,8.05,8.0,8.15,7.6,11166200,86915899.0,2421272460.0,0.0,9.68,4.73,false,sza,2025-11-22 12:32:19
SZ300671,SZ300671,富满微,32.73,-2.15,-6.16,34.88,34.47,34.82,32.73,6311220,210536896.68,7164194748.0,0.0,46.0,22.12,false,sza,2025-11-22 12:32:19
SZ300672,SZ300672,国科微,90.99,-12.76,-12.3,103.75,99.48,103.0,90.98,17777611,1676029339.81,19757629745.0,572.044,114.87,53.9976,false,sza,2025-11-22 12:32:19
SZ300673,SZ300673,佩蒂股份,18.18,-0.26,-1.41,18.44,18.44,18.61,17.99,6078616,110780155.5,4523735581.0,32.084,20.6773,12.0593,false,sza,2025-11-22 12:32:19
SZ300674,SZ300674,宇信科技,21.85,-0.83,-3.66,22.68,22.5,22.75,21.79,12565357,277615149.19,15383646761.0,38.766,33.6235,17.0145,false,sza,2025-11-22 12:32:19
SZ300675,SZ300675,建科院,16.54,-0.39,-2.3,16.93,16.8,17.05,16.47,5556700,93064650.0,2425867218.0,0.0,22.43,11.6531,false,sza,2025-11-22 12:32:19
SZ300676,SZ300676,华大基因,45.9,-1.39,-2.94,47.29,47.01,47.45,45.45,5571930,257496069.9,19200753743.0,0.0,70.3,37.57,false,sza,2025-11-22 12:32:19
SZ300677,SZ300677,英科医疗,38.57,-0.33,-0.85,38.9,38.86,39.68,38.25,9885165,383265644.08,25255394668.0,14.835,48.79,19.6693,false,sza,2025-11-22 12:32:19
SZ300678,SZ300678,中科信息,30.02,-0.93,-3.0,30.95,30.73,31.18,29.9,5073450,153869023.5,8897516516.0,1125.944,43.605,25.7915,false,sza,2025-11-22 12:32:19
SZ300679,SZ300679,电连技术,45.0,-1.04,-2.26,46.04,45.81,46.35,44.92,4513101,205469393.85,19116900000.0,35.633,70.182,41.2,false,sza,2025-11-22 12:32:19
SZ300680,SZ300680,隆盛科技,42.47,-0.34,-0.79,42.81,42.51,43.59,41.77,9410400,401853611.55,9671101833.0,34.413,68.68,20.522,false,sza,2025-11-22 12:32:19
SZ300681,SZ300681,英搏尔,27.16,-0.31,-1.13,27.47,27.46,27.95,27.0,5816793,159528011.1,7227598905.0,42.827,44.314,21.5776,false,sza,2025-11-22 12:32:19
SZ300682,SZ300682,朗新集团,16.09,-0.54,-3.25,16.63,16.39,16.75,15.88,24698676,400869116.63,17348814360.0,0.0,27.64,9.9078,false,sza,2025-11-22 12:32:19
SZ300683,SZ300683,海特生物,28.9,-1.96,-6.35,30.86,30.6,30.9,28.81,5621303,165505852.85,3782847900.0,0.0,61.76,19.0,false,sza,2025-11-22 12:32:19
SZ300684,SZ300684,中石科技,39.38,-2.24,-5.38,41.62,40.56,41.0,39.36,12002640,481375349.6,11794673202.0,36.741,51.85,16.539,false,sza,2025-11-22 12:32:19
SZ300685,SZ300685,艾德生物,21.4,-0.67,-3.04,22.07,22.0,22.2,21.4,6232600,135197385.6,8378873482.0,28.883,26.7794,18.993,false,sza,2025-11-22 12:32:19
SZ300686,SZ300686,智动力,14.3,-0.55,-3.7,14.85,14.69,14.79,14.14,8022260,115189944.2,3726926346.0,0.0,17.27,6.15,false,sza,2025-11-22 12:32:19
SZ300687,SZ300687,赛意信息,22.52,-0.23,-1.01,22.75,22.51,23.11,22.27,9967175,226521441.83,9197429457.0,127.153,39.7995,16.0096,false,sza,2025-11-22 12:32:19
SZ300688,SZ300688,创业黑马,28.8,-1.3,-4.32,30.1,29.45,30.49,28.6,9313050,272341413.7,4820528563.0,0.0,41.8,21.79,false,sza,2025-11-22 12:32:19
SZ300689,SZ300689,澄天伟业,45.39,-1.99,-4.2,47.38,47.9,47.9,45.27,1482600,68530010.72,5247084000.0,222.481,67.6,22.55,false,sza,2025-11-22 12:32:19
SZ300690,SZ300690,双一科技,28.94,-1.16,-3.85,30.1,29.8,29.8,28.89,5549710,161986361.87,4785197716.0,28.771,44.08,15.77,false,sza,2025-11-22 12:32:19
SZ300691,SZ300691,联合光电,16.58,-0.56,-3.27,17.14,16.98,17.22,16.49,4511468,75724141.52,4460828540.0,0.0,25.0481,14.1269,false,sza,2025-11-22 12:32:19
SZ300692,SZ300692,中环环保,8.23,-0.27,-3.18,8.5,8.43,8.66,8.16,14212755,118714112.65,3788497185.0,54.468,10.63,5.0867,false,sza,2025-11-22 12:32:19
SZ300693,SZ300693,盛弘股份,39.14,-2.56,-6.14,41.7,40.58,41.11,38.88,15722699,624582742.06,12242828512.0,28.143,50.05,22.7264,false,sza,2025-11-22 12:32:19
SZ300694,SZ300694,蠡湖股份,11.9,-0.6,-4.8,12.5,12.4,12.57,11.81,6816599,82426789.07,2583137474.0,82.397,22.1104,9.9373,false,sza,2025-11-22 12:32:19
SZ300695,SZ300695,兆丰股份,89.99,-2.41,-2.61,92.4,91.48,92.65,88.88,751055,67861913.75,9202100591.0,26.236,123.0,27.8493,false,sza,2025-11-22 12:32:19
SZ300696,SZ300696,爱乐达,26.19,0.45,1.75,25.74,25.62,26.69,24.9,11726257,304206138.96,7677676625.0,189.815,35.01,12.75,false,sza,2025-11-22 12:32:19
SZ300697,SZ300697,电工合金,15.12,-0.65,-4.12,15.77,15.6,15.64,15.0,8271398,126430429.78,6541516800.0,39.389,20.44,8.1727,false,sza,2025-11-22 12:32:19
SZ300698,SZ300698,万马科技,38.3,-1.7,-4.25,40.0,39.19,39.97,38.01,4339330,167626001.7,5132200000.0,120.006,57.69,29.0,false,sza,2025-11-22 12:32:19
SZ300699,SZ300699,光威复材,28.62,0.0,0.0,28.62,28.5,28.88,27.91,14549948,413643428.71,23793294240.0,43.98,38.1798,25.4466,false,sza,2025-11-22 12:32:19
SZ300700,SZ300700,岱勒新材,10.92,-0.55,-4.8,11.47,11.33,11.46,10.8,6576564,72556806.44,4335554747.0,0.0,14.93,7.11,false,sza,2025-11-22 12:32:19
SZ300701,SZ300701,森霸传感,11.55,-0.5,-4.15,12.05,11.91,12.08,11.46,6312538,73719648.08,3265590624.0,51.134,15.95,7.7089,false,sza,2025-11-22 12:32:19
SZ300702,SZ300702,天宇股份,23.69,-1.34,-5.35,25.03,25.03,25.15,23.5,5649043,135826609.45,8243578897.0,42.99,31.2,15.4887,false,sza,2025-11-22 12:32:19
SZ300703,SZ300703,创源股份,24.09,-1.29,-5.08,25.38,25.15,25.46,23.47,8869282,214567608.24,4345639426.0,33.978,39.23,9.8331,false,sza,2025-11-22 12:32:19
SZ300705,SZ300705,九典制药,15.91,-0.49,-2.99,16.4,16.33,16.4,15.75,10065992,161356130.36,7958380684.0,16.969,26.1595,14.1289,false,sza,2025-11-22 12:32:19
SZ300706,SZ300706,阿石创,33.0,-4.95,-13.04,37.95,36.3,37.45,32.98,13663212,471179277.7,5056276467.0,0.0,52.98,16.95,false,sza,2025-11-22 12:32:19
SZ300707,SZ300707,威唐工业,14.13,-0.83,-5.55,14.96,14.9,15.05,14.01,8296300,119630578.67,2494523200.0,105.775,20.0584,11.1347,false,sza,2025-11-22 12:32:19
SZ300708,SZ300708,聚灿光电,8.31,-0.4,-4.59,8.71,8.67,8.69,8.3,24943677,210736805.81,7802384847.0,37.325,10.6398,6.4973,false,sza,2025-11-22 12:32:19
SZ300709,SZ300709,精研科技,39.71,-1.72,-4.15,41.43,40.63,41.36,39.68,5280607,212907427.91,7389105003.0,43.261,61.5,25.9054,false,sza,2025-11-22 12:32:19
SZ300710,SZ300710,万隆光电,25.27,0.61,2.47,24.66,24.56,26.0,23.85,9828035,246713163.55,2514119881.0,0.0,27.6,13.79,false,sza,2025-11-22 12:32:19
SZ300711,SZ300711,广哈通信,20.9,-0.41,-1.92,21.31,21.12,21.61,20.43,5609972,117020207.16,5207665665.0,58.942,30.7586,17.4715,false,sza,2025-11-22 12:32:19
SZ300712,SZ300712,永福股份,27.41,-1.81,-6.19,29.22,28.7,29.36,27.33,8528615,238501550.88,5140636819.0,129.176,34.97,19.4172,false,sza,2025-11-22 12:32:19
SZ300713,SZ300713,英可瑞,17.12,-1.26,-6.86,18.38,18.27,18.46,17.06,4828910,84455225.07,2717300267.0,0.0,23.3,11.58,false,sza,2025-11-22 12:32:19
SZ300715,SZ300715,凯伦股份,10.74,-0.58,-5.12,11.32,11.23,11.4,10.7,4806858,52654487.0,4060315318.0,0.0,13.36,6.4,false,sza,2025-11-22 12:32:19
SZ300716,SZ300716,ST泉为,11.85,-0.45,-3.66,12.3,12.4,12.4,11.62,1984100,23670791.0,1896237000.0,0.0,17.64,5.41,false,sza,2025-11-22 12:32:19
SZ300717,SZ300717,华信新材,19.2,-1.35,-6.57,20.55,20.19,20.53,19.05,3438969,67230946.18,1973280000.0,34.628,27.85,11.9887,false,sza,2025-11-22 12:32:19
SZ300718,SZ300718,长盛轴承,82.84,1.19,1.46,81.65,79.88,85.24,79.55,11650816,961837775.14,24750854845.0,99.916,117.3845,16.8218,false,sza,2025-11-22 12:32:19
SZ300719,SZ300719,安达维尔,17.11,0.11,0.65,17.0,16.77,17.56,16.2,15280784,260442914.96,4349826537.0,477.72,21.3313,13.0302,false,sza,2025-11-22 12:32:19
SZ300720,SZ300720,海川智能,28.74,-0.17,-0.59,28.91,28.5,28.99,27.42,7007210,197251261.4,5600772337.0,144.683,31.49,15.4643,false,sza,2025-11-22 12:32:19
SZ300721,SZ300721,怡达股份,14.19,-0.89,-5.9,15.08,14.89,15.13,14.15,8124860,118085855.5,2339175226.0,0.0,20.837,10.8975,false,sza,2025-11-22 12:32:19
SZ300722,SZ300722,新余国科,34.09,1.03,3.12,33.06,32.96,35.66,32.09,23693721,805148066.93,9434628403.0,153.121,46.99,22.5793,false,sza,2025-11-22 12:32:19
SZ300723,SZ300723,一品红,48.44,-2.02,-4.0,50.46,50.03,50.89,48.06,5218950,255458452.17,21879997585.0,0.0,81.48,15.01,false,sza,2025-11-22 12:32:19
SZ300724,SZ300724,捷佳伟创,82.27,-7.31,-8.16,89.58,88.11,88.2,82.03,19479092,1652697604.71,28653983334.0,8.356,118.93,47.6243,false,sza,2025-11-22 12:32:19
SZ300725,SZ300725,药石科技,36.69,-1.46,-3.83,38.15,38.02,38.47,36.6,6003387,224134506.06,8578391341.0,42.649,53.54,26.8502,false,sza,2025-11-22 12:32:19
SZ300726,SZ300726,宏达电子,38.02,-1.91,-4.78,39.93,39.5,39.93,38.0,8134022,313586676.31,15658150907.0,45.407,47.12,27.0195,false,sza,2025-11-22 12:32:19
SZ300727,SZ300727,润禾材料,33.03,-2.3,-6.51,35.33,34.99,34.99,32.47,4707136,157265309.42,5941018670.0,48.843,48.78,19.4302,false,sza,2025-11-22 12:32:19
SZ300729,SZ300729,乐歌股份,13.7,-0.33,-2.35,14.03,13.92,14.07,13.6,4224691,58254547.27,4680093675.0,19.544,17.8043,10.7905,false,sza,2025-11-22 12:32:19
SZ300730,SZ300730,科创信息,13.48,-0.32,-2.32,13.8,13.63,14.04,13.48,13751523,188103434.65,3250553006.0,0.0,25.66,9.7,false,sza,2025-11-22 12:32:19
SZ300731,SZ300731,科创新源,42.52,-4.7,-9.95,47.22,46.0,46.5,42.5,14237705,628097253.42,5375880306.0,159.807,61.5,17.6485,false,sza,2025-11-22 12:32:19
SZ300732,SZ300732,设研院,7.64,-0.32,-4.02,7.96,7.89,8.02,7.63,10978402,85092146.92,2831078950.0,0.0,12.88,5.24,false,sza,2025-11-22 12:32:19
SZ300733,SZ300733,西菱动力,16.78,-0.54,-3.12,17.32,17.1,17.3,16.61,3885900,65684719.0,5129247978.0,57.484,25.98,10.7291,false,sza,2025-11-22 12:32:19
SZ300735,SZ300735,光弘科技,25.52,-1.21,-4.53,26.73,26.3,26.58,25.41,14246844,367543421.33,19585596783.0,60.106,38.0126,20.8926,false,sza,2025-11-22 12:32:19
SZ300736,SZ300736,百邦科技,18.35,-0.37,-1.98,18.72,18.46,19.07,18.16,13865520,257299024.2,2347594845.0,0.0,20.99,6.9,false,sza,2025-11-22 12:32:19
SZ300737,SZ300737,科顺股份,5.21,-0.19,-3.52,5.4,5.4,5.4,5.13,30237780,158557569.2,5782943731.0,0.0,6.042,3.884,false,sza,2025-11-22 12:32:19
SZ300738,SZ300738,奥飞数据,19.11,-0.34,-1.75,19.45,19.18,19.65,19.1,42262167,818918957.13,18826610911.0,115.085,28.8619,11.4028,false,sza,2025-11-22 12:32:19
SZ300739,SZ300739,明阳电路,15.96,-0.19,-1.18,16.15,15.83,16.48,15.59,20449962,329339412.46,5761869800.0,111.09,20.0803,9.7332,false,sza,2025-11-22 12:32:19
SZ300740,SZ300740,水羊股份,19.29,-1.2,-5.86,20.49,20.21,20.61,19.22,23839457,469330330.24,7523257387.0,49.666,25.85,9.78,false,sza,2025-11-22 12:32:19
SZ300741,SZ300741,华宝股份,17.16,-0.79,-4.4,17.95,17.9,17.96,17.09,2818300,49022899.0,10568500800.0,0.0,22.4992,14.0788,false,sza,2025-11-22 12:32:19
SZ300743,SZ300743,天地数码,17.53,-0.74,-4.05,18.27,18.17,18.47,17.42,3631661,64662219.43,2651245947.0,24.243,23.7,11.5592,false,sza,2025-11-22 12:32:19
SZ300745,SZ300745,欣锐科技,26.5,-1.49,-5.32,27.99,27.0,28.17,26.46,12786163,349071749.07,4441781362.0,0.0,29.82,13.75,false,sza,2025-11-22 12:32:19
SZ300746,SZ300746,汉嘉设计,12.45,0.06,0.48,12.39,12.32,12.74,12.26,6968000,87042747.0,2810442184.0,0.0,17.5,9.32,false,sza,2025-11-22 12:32:19
SZ300747,SZ300747,锐科激光,23.62,-0.98,-3.98,24.6,24.41,24.55,23.54,12716771,303838448.54,13340634837.0,97.194,34.07,16.0479,false,sza,2025-11-22 12:32:19
SZ300748,SZ300748,金力永磁,32.91,-1.59,-4.61,34.5,33.7,33.97,32.83,37514257,1249121111.72,45270643764.0,74.261,47.5316,16.7423,false,sza,2025-11-22 12:32:19
SZ300749,SZ300749,顶固集创,9.76,-0.48,-4.69,10.24,10.14,10.35,9.61,7199600,71071029.0,2002453344.0,0.0,11.19,5.39,false,sza,2025-11-22 12:32:19
SZ300750,SZ300750,宁德时代,370.0,-9.39,-2.48,379.39,375.0,383.0,370.0,31631335,11850710342.42,1688522428100.0,26.475,424.36,204.2705,false,sza,2025-11-22 12:32:19
SZ300751,SZ300751,迈为股份,96.5,-6.19,-6.03,102.69,100.85,102.6,96.0,5300679,521927371.2,26962583079.0,32.461,138.2125,64.2455,false,sza,2025-11-22 12:32:19
SZ300752,SZ300752,隆利科技,17.8,-0.76,-4.09,18.56,18.42,18.59,17.8,4607860,83306249.0,4067281417.0,53.794,27.86,15.06,false,sza,2025-11-22 12:32:19
SZ300753,SZ300753,爱朋医疗,25.08,-1.19,-4.53,26.27,25.9,26.23,25.03,3864827,98320955.89,3161283840.0,0.0,40.0,13.6407,false,sza,2025-11-22 12:32:19
SZ300755,SZ300755,华致酒行,18.32,-0.85,-4.43,19.17,19.03,19.32,18.31,4338099,81107510.78,7635746688.0,0.0,23.85,13.3514,false,sza,2025-11-22 12:32:19
SZ300756,SZ300756,金马游乐,52.45,-3.32,-5.95,55.77,55.15,55.75,51.69,3806093,202882761.97,8266024331.0,101.405,60.27,13.0139,false,sza,2025-11-22 12:32:19
SZ300757,SZ300757,罗博特科,191.85,-11.15,-5.49,203.0,197.0,200.85,190.1,4104341,801270785.19,32155616095.0,0.0,306.68,122.6194,false,sza,2025-11-22 12:32:19
SZ300758,SZ300758,七彩化学,13.25,-0.57,-4.12,13.82,13.65,13.73,13.12,8372120,112436433.5,5380011397.0,68.895,18.57,11.6,false,sza,2025-11-22 12:32:19
SZ300759,SZ300759,康龙化成,28.39,-0.74,-2.54,29.13,29.0,29.3,28.11,14923577,426836611.25,50482970955.0,33.378,37.63,20.3035,false,sza,2025-11-22 12:32:19
SZ300760,SZ300760,迈瑞医疗,195.11,-3.74,-1.88,198.85,197.99,199.57,193.68,9787593,1918216283.97,236559440383.0,27.502,269.9639,193.68,false,sza,2025-11-22 12:32:19
SZ300761,SZ300761,立华股份,19.99,-0.4,-1.96,20.39,20.39,20.76,19.98,7669917,155730673.91,16737020124.0,25.858,25.4,17.0006,false,sza,2025-11-22 12:32:19
SZ300762,SZ300762,上海瀚讯,24.91,-1.53,-5.79,26.44,26.08,26.3,24.91,33035900,841816059.06,15642627381.0,0.0,30.17,17.2,false,sza,2025-11-22 12:32:19
SZ300763,SZ300763,锦浪科技,70.91,-4.94,-6.51,75.85,74.7,74.7,70.9,13684025,990646549.48,28230252749.0,31.8,99.86,43.2738,false,sza,2025-11-22 12:32:19
SZ300765,SZ300765,新诺威,30.95,-0.95,-2.98,31.9,32.24,32.72,30.95,10885222,346236075.06,43472151617.0,0.0,63.31,22.011,false,sza,2025-11-22 12:32:19
SZ300766,SZ300766,每日互动,33.08,-1.12,-3.27,34.2,33.66,34.64,32.8,15593776,523013465.82,13058321962.0,0.0,70.5,14.11,false,sza,2025-11-22 12:32:19
SZ300767,SZ300767,震安科技,20.69,-0.39,-1.85,21.08,20.61,21.18,20.23,7633757,157663740.46,5716461369.0,0.0,27.26,8.18,false,sza,2025-11-22 12:32:19
SZ300768,SZ300768,迪普科技,18.91,-0.48,-2.48,19.39,19.12,19.49,18.8,10430549,198977774.21,12174807127.0,74.979,25.58,14.1435,false,sza,2025-11-22 12:32:19
SZ300769,SZ300769,德方纳米,46.28,-6.47,-12.27,52.75,51.18,52.1,46.0,36709174,1779907624.15,12967102028.0,0.0,61.46,24.21,false,sza,2025-11-22 12:32:19
SZ300770,SZ300770,新媒股份,42.89,-0.37,-0.86,43.26,43.05,43.58,42.52,3315247,142659376.22,9771997168.0,13.167,50.0405,33.2643,false,sza,2025-11-22 12:32:19
SZ300771,SZ300771,智莱科技,12.84,-0.69,-5.1,13.53,13.39,13.63,12.75,8352450,109155101.2,3081600000.0,41.217,16.16,7.9448,false,sza,2025-11-22 12:32:19
SZ300772,SZ300772,运达股份,16.7,-0.03,-0.18,16.73,16.66,17.1,16.43,17826932,299544213.94,13140356674.0,29.236,21.75,9.4649,false,sza,2025-11-22 12:32:19
SZ300773,SZ300773,拉卡拉,21.32,-0.83,-3.75,22.15,21.98,22.26,21.24,19240214,415787524.21,16558496563.0,93.362,35.6668,13.7202,false,sza,2025-11-22 12:32:19
SZ300774,SZ300774,倍杰特,21.11,0.31,1.49,0.0,0.0,0.0,0.0,59071968,1266760312.64,8629000863.0,101.75,0.0,0.0,false,sza,2025-11-22 12:32:19
SZ300775,SZ300775,三角防务,27.9,-0.39,-1.38,28.29,28.03,29.45,27.11,46842782,1315687936.31,15276525504.0,33.452,34.0,19.3869,false,sza,2025-11-22 12:32:19
SZ300776,SZ300776,帝尔激光,59.93,-2.07,-3.34,62.0,61.0,61.79,59.77,4714507,285468202.06,16421003506.0,25.646,79.56,49.6,false,sza,2025-11-22 12:32:19
SZ300777,SZ300777,中简科技,29.8,-0.86,-2.8,30.66,30.5,30.57,29.55,7844952,235179369.91,13103284603.0,31.577,42.42,25.7348,false,sza,2025-11-22 12:32:19
SZ300778,SZ300778,新城市,12.67,-0.51,-3.87,13.18,12.72,13.16,12.53,6158678,78851796.85,2580367664.0,0.0,21.43,8.7,false,sza,2025-11-22 12:32:19
SZ300779,SZ300779,惠城环保,151.29,-5.97,-3.8,157.26,154.52,157.97,150.2,5794318,886071373.29,29987850978.0,1119.503,251.5204,79.2592,false,sza,2025-11-22 12:32:19
SZ300780,SZ300780,德恩精工,16.58,-0.57,-3.32,17.15,17.05,17.34,16.3,5553400,92674632.0,2431788600.0,0.0,23.18,11.28,false,sza,2025-11-22 12:32:19
SZ300781,SZ300781,因赛集团,40.3,1.72,4.46,38.58,39.0,41.39,39.0,18077550,727312326.3,6616266202.0,0.0,54.4295,25.5839,false,sza,2025-11-22 12:32:19
SZ300782,SZ300782,卓胜微,69.49,0.49,0.71,69.0,68.95,70.34,67.11,7466044,511933861.27,37173202829.0,0.0,108.8476,66.9,false,sza,2025-11-22 12:32:19
SZ300783,SZ300783,三只松鼠,22.32,-0.9,-3.88,23.22,23.1,23.4,22.29,10086479,229432113.33,8965272168.0,39.46,42.5196,22.29,false,sza,2025-11-22 12:32:19
SZ300784,SZ300784,利安科技,49.45,-2.9,-5.54,0.0,0.0,0.0,0.0,858401,43195723.34,2780949320.0,43.593,0.0,0.0,false,sza,2025-11-22 12:32:19
SZ300785,SZ300785,值得买,43.1,0.37,0.87,42.73,41.51,44.59,40.6,43065393,1835146388.13,8570660973.0,100.968,48.59,23.3613,false,sza,2025-11-22 12:32:19
SZ300786,SZ300786,国林科技,16.41,-0.29,-1.74,16.7,16.28,17.17,16.16,13163886,218426445.9,3019700574.0,0.0,22.14,11.03,false,sza,2025-11-22 12:32:19
SZ300787,SZ300787,海能实业,11.24,-0.46,-3.93,11.7,11.55,11.72,11.18,7376842,84005598.28,3522986380.0,31.016,16.21,7.9796,false,sza,2025-11-22 12:32:19
SZ300788,SZ300788,中信出版,29.25,-0.01,-0.03,29.26,29.05,29.94,28.6,3864940,113143622.83,5561931814.0,37.23,39.5057,25.3173,false,sza,2025-11-22 12:32:19
SZ300789,SZ300789,唐源电气,23.04,-0.9,-3.76,23.94,23.6,24.29,23.0,1727660,40608851.02,3314282273.0,57.422,36.6,12.9876,false,sza,2025-11-22 12:32:19
SZ300790,SZ300790,宇瞳光学,27.7,-0.21,-0.75,27.91,27.51,28.1,26.91,10524267,289145098.72,10363095774.0,43.506,36.7314,15.4078,false,sza,2025-11-22 12:32:19
SZ300791,SZ300791,仙乐健康,22.45,-0.7,-3.02,23.15,23.0,23.2,22.44,3509509,79732733.74,6899310652.0,19.967,28.19,15.9923,false,sza,2025-11-22 12:32:19
SZ300792,SZ300792,壹网壹创,30.1,0.05,0.17,30.05,29.39,30.97,28.7,16884045,503686479.16,7131976173.0,89.451,37.4473,18.5742,false,sza,2025-11-22 12:32:19
SZ300793,SZ300793,佳禾智能,15.98,-0.89,-5.28,16.87,16.71,16.93,15.91,13541156,220992547.16,6081002226.0,0.0,23.5271,11.9224,false,sza,2025-11-22 12:32:19
SZ300795,SZ300795,米奥会展,14.63,0.13,0.9,14.5,14.35,14.88,14.07,7937182,115309121.76,4372817318.0,35.943,21.0569,12.4695,false,sza,2025-11-22 12:32:19
SZ300796,SZ300796,贝斯美,9.33,-0.49,-4.99,9.82,9.75,9.86,9.33,12114178,115261371.28,3369462996.0,0.0,14.64,8.1,false,sza,2025-11-22 12:32:19
SZ300797,SZ300797,钢研纳克,15.75,-0.59,-3.61,16.34,16.3,16.5,15.75,5057200,80768835.0,6028844850.0,38.136,21.9,10.5884,false,sza,2025-11-22 12:32:19
SZ300798,SZ300798,锦鸡股份,7.63,-0.3,-3.78,7.93,7.87,7.99,7.59,12346842,95536416.92,3577363391.0,0.0,12.5361,5.2841,false,sza,2025-11-22 12:32:19
SZ300800,SZ300800,力合科技,11.43,-0.67,-5.54,12.1,12.08,12.2,11.32,3902150,45385422.0,2706155370.0,67.177,12.79,8.0865,false,sza,2025-11-22 12:32:19
SZ300801,SZ300801,泰和科技,29.14,-2.89,-9.02,32.03,31.5,31.5,29.06,15992540,479487326.8,6365050200.0,50.679,43.42,13.6115,false,sza,2025-11-22 12:32:19
SZ300802,SZ300802,矩子科技,18.53,-0.78,-4.04,19.31,19.18,19.35,18.49,3835420,72151195.61,5263970065.0,60.419,23.68,13.674,false,sza,2025-11-22 12:32:19
SZ300803,SZ300803,指南针,117.16,-3.34,-2.77,120.5,119.2,121.55,116.95,21131029,2515374309.31,71258497518.0,215.855,179.01,50.4,false,sza,2025-11-22 12:32:19
